COMMON NAME,SCIENTIFIC NAME,OBSERVATION COUNT,STATE CODE,LOCALITY ID,LATITUDE,LONGITUDE,OBSERVATION DATE,Year,Month,Day,TIME OBSERVATIONS STARTED,OBSERVER ID,SAMPLING EVENT IDENTIFIER,PROTOCOL TYPE,DURATION MINUTES,EFFORT DISTANCE KM,NUMBER OBSERVERS,ALL SPECIES REPORTED,GROUP IDENTIFIER
Plain Tyrannulet,Inezia inornata,X,BR-MT,L2341011,-16.6206959,-56.7353135,2015-09-18,27,,,07:00:00,obsr555817,S26475765,Historical,360,6,10,1,
Plain Tyrannulet,Inezia inornata,1,BR-MT,L3871491,-16.5908702,-56.7089583,2015-08-07,27,,,15:35:00,obsr303797,S24997231,eBird - Traveling Count,141,1.5,6,1,G1404436
Plain Tyrannulet,Inezia inornata,X,PY-15,L3355482,-22.545,-59.31111,2015-02-11,27,,,15:13:00,obsr430326,S21780869,eBird - Casual Observation,,,1,1,G1264936
Plain Tyrannulet,Inezia inornata,X,PY-19,L2762087,-21.02,-61.66,2015-04-23,27,,,07:00:00,obsr431534,S23023345,eBird - Traveling Count,600,100,4,1,
Plain Tyrannulet,Inezia inornata,3,PY-16,L3975606,-20.2922222,-58.5644444,2015-10-18,27,,,06:16:00,obsr430326,S25560807,eBird - Stationary Count,300,,1,1,G1945563
Plain Tyrannulet,Inezia inornata,3,BR-MT,L971972,-17.2826279,-56.6988087,2015-08-11,27,,,06:00:00,obsr86402,S24629794,eBird - Casual Observation,,,8,0,G1377621
Plain Tyrannulet,Inezia inornata,1,PY-19,L2762087,-21.02,-61.66,2015-04-21,27,,,06:22:00,obsr431534,S23022625,eBird - Traveling Count,360,29.655,4,1,
Plain Tyrannulet,Inezia inornata,2,BR-MT,L971972,-17.2826279,-56.6988087,2015-08-12,27,,,06:00:00,obsr86402,S24629793,eBird - Casual Observation,,,8,0,G1377622
Plain Tyrannulet,Inezia inornata,2,BR-MT,L971972,-17.2826279,-56.6988087,2015-08-12,27,,,06:00:00,obsr212019,S24681926,eBird - Casual Observation,,,8,0,G1377622
Plain Tyrannulet,Inezia inornata,3,BR-MT,L971972,-17.2826279,-56.6988087,2015-08-11,27,,,06:00:00,obsr212019,S24681933,eBird - Casual Observation,,,8,0,G1377621
Plain Tyrannulet,Inezia inornata,3,BR-MT,L971972,-17.2826279,-56.6988087,2015-08-11,27,,,06:00:00,obsr155271,S24629751,eBird - Casual Observation,,,8,0,G1377621
Plain Tyrannulet,Inezia inornata,2,BR-MT,L971972,-17.2826279,-56.6988087,2015-08-12,27,,,06:00:00,obsr155271,S24629750,eBird - Casual Observation,,,8,0,G1377622
Plain Tyrannulet,Inezia inornata,3,BR-MT,L3129903,-16.7006556,-56.8422318,2015-08-13,27,,,06:00:00,obsr155271,S24629748,eBird - Casual Observation,,,8,0,G1377623
Plain Tyrannulet,Inezia inornata,3,BR-MT,L3129903,-16.7006556,-56.8422318,2015-08-13,27,,,06:00:00,obsr212019,S24681922,eBird - Casual Observation,,,8,0,G1377623
Plain Tyrannulet,Inezia inornata,3,BR-MT,L3129903,-16.7006556,-56.8422318,2015-08-13,27,,,06:00:00,obsr86402,S24629792,eBird - Casual Observation,,,8,0,G1377623
Plain Tyrannulet,Inezia inornata,1,BR-MS,L1930906,-19.9538259,-56.3040733,2015-06-08,27,,,,obsr424311,S24184899,eBird - Casual Observation,,,,0,
Plain Tyrannulet,Inezia inornata,1,BR-MS,L3752227,-22.0001953,-57.9034138,2015-06-21,27,,,07:21:00,obsr431534,S24018663,eBird - Traveling Count,240,32.185,4,1,
Plain Tyrannulet,Inezia inornata,2,BR-MT,L875085,-16.7842068,-56.844017,2015-08-28,27,,,06:30:00,obsr286201,S24847150,Historical,480,100,13,1,G1390219
Plain Tyrannulet,Inezia inornata,1,BR-MT,L875081,-17.3645242,-56.7751122,2015-08-18,27,,,15:30:00,obsr199620,S24846407,eBird - Traveling Count,220,35.406,10,1,G1393832
Plain Tyrannulet,Inezia inornata,1,BO-S,L1008520,-19.76365,-63.56358,2015-09-16,27,,,09:16:00,obsr180569,S25162249,eBird - Traveling Count,60,1.609,9,1,G1415347
Plain Tyrannulet,Inezia inornata,1,AR-P,L1554643,-25.9832195,-58.1649044,2015-10-11,27,,,08:00:00,obsr228451,S25381091,eBird - Traveling Count,330,3,2,1,G1432784
Plain Tyrannulet,Inezia inornata,1,BR-MT,L3879863,-16.6101396,-56.7302656,2015-08-15,27,,,15:30:00,obsr199620,S24846435,eBird - Traveling Count,140,8.047,10,1,G1393838
Plain Tyrannulet,Inezia inornata,2,BR-MT,L3871573,-16.5880323,-56.7263605,2015-08-08,27,,,08:45:00,obsr282009,S24772403,eBird - Traveling Count,195,2,6,1,G1404433
Plain Tyrannulet,Inezia inornata,1,BR-MT,L3879930,-17.1908337,-56.9225264,2015-08-19,27,,,08:30:00,obsr199620,S24846397,eBird - Traveling Count,280,83.686,10,1,G1393830
Plain Tyrannulet,Inezia inornata,3,BR-MT,L971972,-17.2826279,-56.6988087,2015-08-11,27,,,06:00:00,obsr300261,S24628758,eBird - Casual Observation,,,8,0,G1377621
Plain Tyrannulet,Inezia inornata,1,BR-MT,L3871491,-16.5908702,-56.7089583,2015-08-07,27,,,15:35:00,obsr282009,S24772055,eBird - Traveling Count,141,1.5,6,1,G1404436
Plain Tyrannulet,Inezia inornata,6,AR-P,L3291313,-26.2884901,-58.2303715,2015-12-29,27,,,13:00:00,obsr228451,S26674060,eBird - Casual Observation,,,1,0,
Plain Tyrannulet,Inezia inornata,5,BO-S,L1008522,-20.44882,-63.20817,2015-09-14,27,,,06:05:00,obsr180569,S25162270,eBird - Traveling Count,580,25.749,9,1,G1415358
Plain Tyrannulet,Inezia inornata,2,BR-MT,L971972,-17.2826279,-56.6988087,2015-08-27,27,,,06:15:00,obsr286201,S24847151,eBird - Casual Observation,,,13,0,G1390176
Plain Tyrannulet,Inezia inornata,2,BR-MT,L971972,-17.2826279,-56.6988087,2015-08-12,27,,,06:00:00,obsr300261,S24628759,eBird - Casual Observation,,,8,0,G1377622
Plain Tyrannulet,Inezia inornata,2,PE-MDD,L3699525,-11.42436,-69.50638,2015-05-29,27,,,05:40:00,obsr287680,S23793896,eBird - Traveling Count,365,2.414,2,1,
Plain Tyrannulet,Inezia inornata,1,BO-S,L831297,-17.7664245,-63.0697632,2015-09-12,27,,,13:58:00,obsr180569,S25162289,eBird - Traveling Count,158,1.609,9,1,G1415368
Plain Tyrannulet,Inezia inornata,3,BR-MT,L3129903,-16.7006556,-56.8422318,2015-08-13,27,,,06:00:00,obsr300261,S24628760,eBird - Casual Observation,,,8,0,G1377623
Plain Tyrannulet,Inezia inornata,X,PY-19,L2762087,-21.02,-61.66,2015-04-13,27,,,08:00:00,obsr101043,S26902062,eBird - Traveling Count,120,1.2,7,1,
Plain Tyrannulet,Inezia inornata,2,BO-S,L3904532,-18.665882,-63.246529,2015-09-13,27,,,09:45:00,obsr180569,S25162283,eBird - Traveling Count,100,2.575,9,1,G1415365
Plain Tyrannulet,Inezia inornata,1,BR-MT,L3881208,-16.5937373,-56.7225194,2015-08-16,27,,,08:30:00,obsr199620,S24848664,eBird - Traveling Count,285,3.4,10,1,G1393988
Plain Tyrannulet,Inezia inornata,1,BR-MT,L2312534,-17.2992208,-56.8381275,2015-08-10,27,,,06:10:00,obsr282009,S24773389,eBird - Traveling Count,380,20,6,1,G1404420
Plain Tyrannulet,Inezia inornata,5,BR-MT,L3871700,-17.3334205,-56.790648,2015-08-10,27,,,15:50:00,obsr282009,S24773475,eBird - Traveling Count,120,5.5,6,1,G1404419
Plain Tyrannulet,Inezia inornata,1,BR-MT,L891932,-16.3786111,-56.6208333,2015-04-22,27,,,05:40:00,obsr412230,S23026476,eBird - Traveling Count,710,15,3,1,
Plain Tyrannulet,Inezia inornata,1,BO-S,L3912591,-20.222028,-63.461578,2015-09-15,27,,,16:48:00,obsr180569,S25162262,eBird - Traveling Count,65,5.793,9,1,G1415353
Plain Tyrannulet,Inezia inornata,1,AR-P,L3403311,-26.3924079,-58.3422089,2015-02-19,27,,,16:00:00,obsr228451,S21993327,eBird - Traveling Count,150,3,2,1,
Plain Tyrannulet,Inezia inornata,4,BO-S,L3904521,-18.45675,-63.185828,2015-09-13,27,,,06:58:00,obsr180569,S25162286,eBird - Traveling Count,123,3.219,9,1,G1415367
Plain Tyrannulet,Inezia inornata,6,AR-P,L1007154,-26.343422,-58.2221639,2015-11-21,27,,,16:00:00,obsr228451,S25961234,eBird - Traveling Count,240,2,1,1,
Plain Tyrannulet,Inezia inornata,6,AR-P,L1007154,-26.343422,-58.2221639,2015-09-27,27,,,08:00:00,obsr228451,S25208367,eBird - Traveling Count,720,5,3,1,
Plain Tyrannulet,Inezia inornata,10,AR-P,L1007154,-26.343422,-58.2221639,2015-09-28,27,,,08:00:00,obsr228451,S25221775,eBird - Traveling Count,720,3,4,1,
Plain Tyrannulet,Inezia inornata,X,PY-15,L2761959,-22.5402778,-59.6763889,2015-04-10,27,,,06:00:00,obsr101043,S26876947,eBird - Casual Observation,,,8,0,
Plain Tyrannulet,Inezia inornata,1,BO-S,L816130,-17.9483605,-63.1605721,2015-09-12,27,,,06:45:00,obsr180569,S25162290,eBird - Traveling Count,298,2.012,8,1,G1415310
Plain Tyrannulet,Inezia inornata,X,BR-MT,L3759852,-16.47674,-56.67558,2015-06-22,27,,,06:30:00,obsr153529,S24100296,eBird - Casual Observation,,,3,1,
Plain Tyrannulet,Inezia inornata,1,BR-MT,L3838844,-16.59326,-56.714295,2015-08-07,27,,,15:46:00,obsr11538,S24551606,eBird - Traveling Count,130,4.828,6,1,
Plain Tyrannulet,Inezia inornata,X,BR-MS,L3690139,-21.120237,-56.504261,2015-06-01,27,,,16:18:00,obsr557113,S23739109,eBird - Casual Observation,,,1,1,
Plain Tyrannulet,Inezia inornata,1,BR-MT,L875081,-17.3645242,-56.7751122,2015-08-07,27,,,17:17:00,obsr227035,S24539531,eBird - Traveling Count,360,119.989,1,1,
Plain Tyrannulet,Inezia inornata,4,BR-MS,L3960597,-20.2222947,-56.4087009,2015-10-15,27,,,14:15:00,obsr312212,S25441414,eBird - Traveling Count,40,1,14,1,
Plain Tyrannulet,Inezia inornata,1,BO-S,L1008520,-19.76365,-63.56358,2015-09-16,27,,,09:16:00,obsr654166,S25312940,eBird - Traveling Count,60,1.609,9,1,G1415347
Plain Tyrannulet,Inezia inornata,1,BO-S,L1008520,-19.76365,-63.56358,2015-09-16,27,,,09:16:00,obsr359676,S25181993,eBird - Traveling Count,60,1.609,9,1,G1415347
Plain Tyrannulet,Inezia inornata,1,BO-S,L831297,-17.7664245,-63.0697632,2015-09-12,27,,,13:58:00,obsr359676,S25181814,eBird - Traveling Count,158,1.609,9,1,G1415368
Plain Tyrannulet,Inezia inornata,1,BO-S,L831297,-17.7664245,-63.0697632,2015-09-12,27,,,13:58:00,obsr654166,S25312750,eBird - Traveling Count,158,1.609,9,1,G1415368
Plain Tyrannulet,Inezia inornata,5,BO-S,L1008522,-20.44882,-63.20817,2015-09-14,27,,,06:05:00,obsr359676,S25181904,eBird - Traveling Count,580,25.749,9,1,G1415358
Plain Tyrannulet,Inezia inornata,5,BO-S,L1008522,-20.44882,-63.20817,2015-09-14,27,,,06:05:00,obsr654166,S25312831,eBird - Traveling Count,580,25.749,9,1,G1415358
Plain Tyrannulet,Inezia inornata,2,BO-S,L3904532,-18.665882,-63.246529,2015-09-13,27,,,09:45:00,obsr359676,S25181847,eBird - Traveling Count,100,2.575,9,1,G1415365
Plain Tyrannulet,Inezia inornata,2,BO-S,L3904532,-18.665882,-63.246529,2015-09-13,27,,,09:45:00,obsr654166,S25312785,eBird - Traveling Count,100,2.575,9,1,G1415365
Plain Tyrannulet,Inezia inornata,X,PY-19,L2762087,-21.02,-61.66,2015-04-23,27,,,07:00:00,obsr427634,S29137747,Historical,480,5,4,0,
Plain Tyrannulet,Inezia inornata,1,BR-MT,L2312534,-17.2992208,-56.8381275,2015-08-10,27,,,06:11:00,obsr11538,S24639498,eBird - Traveling Count,335,17.703,6,1,
Plain Tyrannulet,Inezia inornata,1,BR-MT,L3152852,-17.1236888,-56.9457114,2015-08-11,27,,,10:21:00,obsr11538,S24639533,eBird - Stationary Count,28,,6,1,
Plain Tyrannulet,Inezia inornata,1,BO-S,L3912591,-20.222028,-63.461578,2015-09-15,27,,,16:48:00,obsr359676,S25181964,eBird - Traveling Count,65,5.793,9,1,G1415353
Plain Tyrannulet,Inezia inornata,1,BO-S,L3912591,-20.222028,-63.461578,2015-09-15,27,,,16:48:00,obsr654166,S25312915,eBird - Traveling Count,65,5.793,9,1,G1415353
Plain Tyrannulet,Inezia inornata,4,BO-S,L3904521,-18.45675,-63.185828,2015-09-13,27,,,06:58:00,obsr654166,S25312771,eBird - Traveling Count,123,3.219,9,1,G1415367
Plain Tyrannulet,Inezia inornata,4,BO-S,L3904521,-18.45675,-63.185828,2015-09-13,27,,,06:58:00,obsr359676,S25181827,eBird - Traveling Count,123,3.219,9,1,G1415367
Plain Tyrannulet,Inezia inornata,X,BO-S,L816130,-17.9483605,-63.1605721,2015-07-02,27,,,,obsr528551,S32725548,Historical,,,6,1,
Plain Tyrannulet,Inezia inornata,1,BO-S,L816130,-17.9483605,-63.1605721,2015-09-12,27,,,06:45:00,obsr654166,S25312643,eBird - Traveling Count,298,2.012,8,1,G1415310
Plain Tyrannulet,Inezia inornata,1,BO-S,L816130,-17.9483605,-63.1605721,2015-09-12,27,,,06:45:00,obsr359676,S25181790,eBird - Traveling Count,298,2.012,8,1,G1415310
Plain Tyrannulet,Inezia inornata,X,PY-15,L3355482,-22.545,-59.31111,2015-02-11,27,,,15:13:00,obsr520076,S23380904,eBird - Casual Observation,,,1,1,G1264936
Plain Tyrannulet,Inezia inornata,1,BR-MT,L3879863,-16.6101396,-56.7302656,2015-08-15,27,,,15:30:00,obsr123794,S24848495,eBird - Traveling Count,140,8.047,10,1,G1393838
Plain Tyrannulet,Inezia inornata,3,PY-19,L3935108,-22.7636771,-60.4504895,2015-05-05,27,,,06:00:00,obsr513441,S25239225,eBird - Traveling Count,840,10,2,1,
Plain Tyrannulet,Inezia inornata,1,BR-MT,L3879930,-17.1908337,-56.9225264,2015-08-19,27,,,08:30:00,obsr123794,S24848477,eBird - Traveling Count,280,83.686,10,1,G1393830
Plain Tyrannulet,Inezia inornata,1,BR-MT,L875081,-17.3645242,-56.7751122,2015-08-18,27,,,15:30:00,obsr123794,S24848489,eBird - Traveling Count,220,35.406,10,1,G1393832
Plain Tyrannulet,Inezia inornata,1,PE-MDD,L2735976,-12.5433973,-69.1921198,2015-07-03,27,,,06:45:00,obsr151424,S24153877,eBird - Traveling Count,125,2.5,2,1,
Plain Tyrannulet,Inezia inornata,1,BR-MT,L3881208,-16.5937373,-56.7225194,2015-08-16,27,,,08:30:00,obsr123794,S24848431,eBird - Traveling Count,285,3.4,10,1,G1393988
Plain Tyrannulet,Inezia inornata,1,PY-19,L2762087,-21.02,-61.66,2015-04-13,27,,,06:00:00,obsr303979,S23080688,eBird - Traveling Count,600,65,8,1,
Plain Tyrannulet,Inezia inornata,1,PY-15,L2761870,-22.545,-59.3111111,2015-04-29,27,,,17:00:00,obsr513441,S23573092,eBird - Traveling Count,360,2,2,1,
Plain Tyrannulet,Inezia inornata,3,PY-16,L3975606,-20.2922222,-58.5644444,2015-10-18,27,,,06:16:00,obsr520076,S31822677,eBird - Stationary Count,300,,1,1,G1945563
Plain Tyrannulet,Inezia inornata,2,BR-MT,L3780125,-16.3787915,-56.6216523,2015-07-09,27,,,06:00:00,obsr211929,S24202717,eBird - Traveling Count,360,9.656,6,1,
Plain Tyrannulet,Inezia inornata,3,PY-15,L2761887,-22.5694444,-59.3397222,2015-05-01,27,,,16:00:00,obsr513441,S23583925,eBird - Traveling Count,360,4,2,1,
Plain Tyrannulet,Inezia inornata,2,BR-MT,L875085,-16.7842068,-56.844017,2015-08-28,27,,,06:30:00,obsr636675,S24857181,Historical,480,100,13,1,G1390219
Plain Tyrannulet,Inezia inornata,1,BR-MT,L3879863,-16.6101396,-56.7302656,2015-08-15,27,,,15:30:00,obsr203281,S24833602,eBird - Traveling Count,140,8.047,10,1,G1393838
Plain Tyrannulet,Inezia inornata,1,BR-MT,L3879930,-17.1908337,-56.9225264,2015-08-19,27,,,08:30:00,obsr203281,S24834211,eBird - Traveling Count,280,83.686,10,1,G1393830
Plain Tyrannulet,Inezia inornata,1,PE-MDD,L3933841,-12.6182272,-70.3926229,2015-09-16,27,,,06:00:00,obsr280954,S25228023,eBird - Traveling Count,660,140,8,1,
Plain Tyrannulet,Inezia inornata,1,BR-MT,L875081,-17.3645242,-56.7751122,2015-08-18,27,,,15:30:00,obsr203281,S24833881,eBird - Traveling Count,220,35.406,10,1,G1393832
Plain Tyrannulet,Inezia inornata,X,BR-MT,L875081,-17.3645242,-56.7751122,2015-08-14,27,,,06:00:00,obsr391309,S24794876,eBird - Traveling Count,660,152.888,12,1,
Plain Tyrannulet,Inezia inornata,1,PE-JUN,L3781843,-11.419264,-74.764977,2015-07-09,27,,,06:00:00,obsr169881,S24228514,eBird - Traveling Count,355,4.007,3,1,G1343237
Plain Tyrannulet,Inezia inornata,1,BR-MT,L3881208,-16.5937373,-56.7225194,2015-08-16,27,,,08:30:00,obsr203281,S24848145,eBird - Traveling Count,285,3.4,10,1,G1393988
Plain Tyrannulet,Inezia inornata,1,PE-JUN,L3781843,-11.419264,-74.764977,2015-07-09,27,,,06:00:00,obsr214570,S24224534,eBird - Traveling Count,355,4.007,3,1,G1343237
Plain Tyrannulet,Inezia inornata,2,BR-MT,L971972,-17.2826279,-56.6988087,2015-08-14,27,,,06:00:00,obsr152472,S24613408,eBird - Traveling Count,600,40,12,1,
Plain Tyrannulet,Inezia inornata,2,BR-MT,L971972,-17.2826279,-56.6988087,2015-08-27,27,,,06:15:00,obsr636675,S24857180,eBird - Casual Observation,,,13,0,G1390176
Plain Tyrannulet,Inezia inornata,1,AR-P,L1554643,-25.9832195,-58.1649044,2015-10-11,27,,,08:00:00,obsr636869,S25381207,eBird - Traveling Count,330,3,2,1,G1432784
Plain Tyrannulet,Inezia inornata,6,BR-MS,L3959340,-20.22759,-56.41003,2015-10-15,27,,,14:10:00,obsr17450,S25431550,eBird - Stationary Count,30,,14,1,
Plain Tyrannulet,Inezia inornata,1,BR-MT,L891932,-16.3786111,-56.6208333,2015-08-21,27,,,10:45:00,obsr203281,S25113045,eBird - Traveling Count,90,2,10,1,G1397235
Plain Tyrannulet,Inezia inornata,1,PE-MDD,L1004909,-12.585602,-69.221284,2015-05-09,27,,,06:00:00,obsr213143,S23415957,eBird - Traveling Count,420,4.828,2,1,
Plain Tyrannulet,Inezia inornata,1,BR-MT,L2514143,-16.564467,-56.7176056,2015-08-28,27,,,06:30:00,obsr232019,S25297392,eBird - Traveling Count,180,3.219,13,1,
Plain Tyrannulet,Inezia inornata,1,BO-B,L4891456,-14.8783564,-64.996583,2016-08-31,27,,,12:20:00,obsr155017,S31347939,eBird - Traveling Count,120,1,7,1,
Plain Tyrannulet,Inezia inornata,1,AR-X,L5055907,-30.0366667,-64.6522222,2016-11-02,27,,,11:40:00,obsr532197,S32352656,eBird - Casual Observation,,,3,0,G1991326
Plain Tyrannulet,Inezia inornata,1,AR-P,L2402561,-25.3694663,-57.6854324,2016-07-01,27,,,08:30:00,obsr432735,S30479408,eBird - Traveling Count,180,9,9,1,
Plain Tyrannulet,Inezia inornata,1,AR-W,L4598958,-27.2962662,-58.5113657,2016-05-14,27,,,11:00:00,obsr631879,S29673893,eBird - Traveling Count,240,5,3,1,G1757289
Plain Tyrannulet,Inezia inornata,2,AR-W,L4598958,-27.2962662,-58.5113657,2016-10-22,27,,,06:00:00,obsr631879,S32166765,eBird - Traveling Count,150,2,3,1,G1977131
Plain Tyrannulet,Inezia inornata,1,PE-MDD,L602498,-12.603921,-69.2015076,2016-07-02,27,,,12:40:00,obsr599338,S30642305,eBird - Casual Observation,,,5,0,G1835517
Plain Tyrannulet,Inezia inornata,X,BR-MT,L891932,-16.3786111,-56.6208333,2016-07-20,27,,,06:00:00,obsr171577,S31144018,Historical,270,,10,1,G1889266
Plain Tyrannulet,Inezia inornata,1,BR-MS,L4844243,-19.7084829,-56.9931788,2016-08-06,27,,,09:24:00,obsr623195,S31014152,eBird - Stationary Count,35,,4,0,
Plain Tyrannulet,Inezia inornata,X,BR-MT,L891932,-16.3786111,-56.6208333,2016-07-19,27,,,,obsr171577,S31143812,Historical,,,12,1,G1889268
Plain Tyrannulet,Inezia inornata,1,AR-X,L5055622,-30.1433333,-64.5258333,2016-11-02,27,,,08:10:00,obsr532197,S32351012,eBird - Casual Observation,,,3,0,G1991221
Plain Tyrannulet,Inezia inornata,3,BO-B,L4898766,-14.2237136,-64.9934625,2016-09-02,27,,,08:15:00,obsr155017,S31399093,eBird - Traveling Count,363,8,7,1,
Plain Tyrannulet,Inezia inornata,2,PY-15,L4033142,-25.23182,-57.69236,2016-05-29,27,,,07:09:00,obsr679061,S29988133,eBird - Traveling Count,256,15,22,1,G1788539
Plain Tyrannulet,Inezia inornata,2,PY-15,L4033142,-25.23182,-57.69236,2016-05-29,27,,,07:09:00,obsr769291,S30092459,eBird - Traveling Count,256,15,22,1,G1788539
Plain Tyrannulet,Inezia inornata,1,BR-MS,L4844237,-20.2319403,-56.393155,2016-08-07,27,,,07:50:00,obsr623195,S31014117,eBird - Traveling Count,65,.6,4,0,
Plain Tyrannulet,Inezia inornata,X,BR-MT,L2308495,-16.5030776,-56.7453337,2016-07-14,27,,,06:00:00,obsr601274,S30803443,eBird - Traveling Count,320,5,3,1,
Plain Tyrannulet,Inezia inornata,1,AR-N,L859262,-27.0588869,-54.8276246,2016-10-22,27,,,13:30:00,obsr331807,S32180617,eBird - Traveling Count,270,4,2,1,
Plain Tyrannulet,Inezia inornata,2,BR-MT,L1245156,-15.5793273,-56.1049461,2016-08-22,27,,,14:46:00,obsr142759,S31570650,eBird - Traveling Count,166,.644,11,1,G1923672
Plain Tyrannulet,Inezia inornata,2,BR-MT,L1245156,-15.5793273,-56.1049461,2016-08-22,27,,,14:46:00,obsr21578,S31570648,eBird - Traveling Count,166,.644,11,1,G1923672
Plain Tyrannulet,Inezia inornata,X,AR-P,L2761869,-26.2473333,-58.836,2016-09-25,27,,,07:30:00,obsr426825,S31797141,eBird - Traveling Count,960,6,10,1,
Plain Tyrannulet,Inezia inornata,X,BR-MT,L3843188,-17.3061326,-56.7165542,2016-07-12,27,,,06:30:00,obsr601274,S30879601,eBird - Traveling Count,320,30,3,1,
Plain Tyrannulet,Inezia inornata,X,BR-MT,L2514143,-16.564467,-56.7176056,2016-07-15,27,,,,obsr171577,S31079357,Historical,,,11,1,G1883494
Plain Tyrannulet,Inezia inornata,1,BR-MS,L3776215,-17.314949,-56.718257,2016-08-26,27,,,06:30:00,obsr425179,S31593241,eBird - Traveling Count,240,11.265,9,1,G1927945
Plain Tyrannulet,Inezia inornata,1,BO-L,L3935597,-16.1898141,-67.7300128,2016-09-27,27,,,07:00:00,obsr626033,S31792055,eBird - Traveling Count,180,3,1,0,
Plain Tyrannulet,Inezia inornata,2,PY-15,L2763031,-23.6561667,-58.6973333,2016-08-19,27,,,09:35:00,obsr538107,S31246613,eBird - Traveling Count,600,15,2,1,
Plain Tyrannulet,Inezia inornata,3,AR-H,L5170170,-25.648552,-63.27814,2016-12-22,27,,,06:03:00,obsr121883,S33159916,eBird - Traveling Count,240,10,2,1,G2092749
Plain Tyrannulet,Inezia inornata,X,PY-19,L4226381,-21.8162296,-60.2268974,2016-02-07,27,,,07:28:00,obsr691345,S27372777,eBird - Traveling Count,180,1.5,6,1,G1592745
Plain Tyrannulet,Inezia inornata,1,PY-16,L2761754,-20.31,-60.31,2016-08-04,27,,,15:00:00,obsr538107,S31115643,eBird - Traveling Count,1440,59.998,2,1,
Plain Tyrannulet,Inezia inornata,2,PY-15,L4860764,-23.0965571,-59.6241066,2016-08-11,27,,,06:50:00,obsr538107,S31115696,eBird - Traveling Count,1440,49.999,2,1,
Plain Tyrannulet,Inezia inornata,1,PY-1,L3543681,-22.70953,-57.3777,2016-05-07,27,,,17:41:00,obsr538107,S29705406,eBird - Traveling Count,1200,19.999,2,1,
Plain Tyrannulet,Inezia inornata,X,PY-19,L4226381,-21.8162296,-60.2268974,2016-02-07,27,,,07:28:00,obsr692252,S27372277,eBird - Traveling Count,180,1.5,6,1,G1592745
Plain Tyrannulet,Inezia inornata,1,PY-19,L4260038,-22.3446252,-60.3017115,2016-02-14,27,,,06:45:00,obsr691345,S27537321,eBird - Traveling Count,300,3,5,1,G1601788
Plain Tyrannulet,Inezia inornata,X,BO-S,L1008522,-20.44882,-63.20817,2016-10-04,27,,,06:45:00,obsr411452,S32793024,eBird - Traveling Count,95,2.414,11,1,G2058225
Plain Tyrannulet,Inezia inornata,2,BR-AC,L4031071,-9.998429,-68.205104,2016-08-04,27,,,06:06:00,obsr431534,S30969616,eBird - Traveling Count,250,2,4,1,G1871945
Plain Tyrannulet,Inezia inornata,1,BO-S,L1008519,-19.07728,-63.50197,2016-10-03,27,,,14:25:00,obsr411452,S32752908,eBird - Traveling Count,55,.322,11,1,G2054280
Plain Tyrannulet,Inezia inornata,X,BO-B,L5163041,-14.7752145,-64.9748611,2016-12-01,27,,,,obsr834182,S33112334,Historical,,,,1,
Plain Tyrannulet,Inezia inornata,1,BR-MT,L1464769,-16.7581146,-56.8772335,2016-09-20,27,,,09:40:00,obsr215723,S32341865,eBird - Traveling Count,144,1.609,8,1,G1990480
Plain Tyrannulet,Inezia inornata,1,BR-RO,L4819845,-13.4633061,-61.0620117,2016-07-26,27,,,07:36:00,obsr431534,S30870735,eBird - Traveling Count,160,6.437,4,1,G1863718
Plain Tyrannulet,Inezia inornata,3,PY-19,L4810274,-23.5888823,-60.6122394,2016-07-18,27,,,15:17:00,obsr538107,S30934656,eBird - Traveling Count,150,2,2,1,G1868671
Plain Tyrannulet,Inezia inornata,2,BR-MS,L4637164,-21.1577637,-56.5065057,2016-05-24,27,,,06:51:00,obsr538107,S29885573,eBird - Traveling Count,840,149.996,2,1,
Plain Tyrannulet,Inezia inornata,2,PY-15,L4033142,-25.23182,-57.69236,2016-05-29,27,,,07:09:00,obsr768134,S30089012,eBird - Traveling Count,256,15,22,1,G1788539
Plain Tyrannulet,Inezia inornata,2,PY-15,L3681927,-22.5453791,-59.3104649,2016-01-08,27,,,06:00:00,obsr538107,S26978988,eBird - Traveling Count,1080,24,2,1,
Plain Tyrannulet,Inezia inornata,1,AR-P,L1007154,-26.343422,-58.2221639,2016-12-27,27,,,08:30:00,obsr422811,S33289267,eBird - Traveling Count,300,2,3,1,G2104345
Plain Tyrannulet,Inezia inornata,2,BR-MT,L1245156,-15.5793273,-56.1049461,2016-08-22,27,,,14:46:00,obsr801508,S31570649,eBird - Traveling Count,166,.644,11,1,G1923672
Plain Tyrannulet,Inezia inornata,4,PY-15,L2761959,-22.5402778,-59.6763889,2016-08-28,27,,,06:07:00,obsr538107,S31411746,eBird - Traveling Count,334,2,5,1,G1908857
Plain Tyrannulet,Inezia inornata,1,PY-16,L2761889,-19.5875,-58.6991667,2016-08-07,27,,,18:24:00,obsr538107,S31115672,eBird - Traveling Count,1440,149.996,2,1,
Plain Tyrannulet,Inezia inornata,1,PE-MDD,L2319971,-12.9944384,-69.5079231,2016-07-31,27,,,09:00:00,obsr7948,S31337744,eBird - Traveling Count,300,32.187,9,1,
Plain Tyrannulet,Inezia inornata,1,PY-15,L4878826,-24.7301487,-57.9591861,2016-08-21,27,,,12:47:00,obsr538107,S31246643,eBird - Traveling Count,600,10,2,1,G1901096
